# LongYin English canonical data - generated from the complete user translation corpus
将消耗Sect Silver	This will cost the Sect 
Training至十重	Training to Level 10
Seclusion Chamber消耗	Seclusion Chamber, spend 
Talent points 领悟Talents	Talent Points to unlock Talents
Learn 了新Martial Arts	learned a new Martial Art
Cooking了	cooked 
train in 了	trained in

# TEST40 additional English-mixed cleanup
Agility训练	Agility Training
Extracting Manual	Extraction Manual
Extracting Training	Extraction Training
Forging ManualLv	Forging Manual Lv 
Production Management Lv	Production Management Lv 
Start researching[	began researching [
Guardcareful protection	careful protection
Our Sectmartial artists	Our Sect martial artists
Dragon Boat FestivalFestival	Dragon Boat Festival
Strolling around一番	strolling around
JiangnanWin景	Jiangnan scenic spot
意气Ranger	spirited wanderers
Difficulty越高	The higher the difficulty
Appraisal出了其中大半	appraised most of them
Great HeroThese	Great Hero, these
Sect LeaderThese	Sect Leader, these
ElderIf	Elder, if
ElderI	Elder, I
I amYama Palace	I am from Yama Palace
I amXianxia Sect	I am from Xianxia Sect
Reputation+	Reputation +
PeerlessJewels	Peerless Jewels
Condition?	Condition:
Specialties/Products from history books	Specialties: Historical Records
Specialties/Medicinal ingredients	Specialties: Medicinal Ingredients
Please think carefully about this	Please consider that carefully.
Amused me	That is laughable.
Fei Long Gate	Flying Dragon Sect
Yan Luodian	Yama Palace
Faction Warehouse	Sect Warehouse
Strengthen muscles	Tendon Ease
Wound tendons	Tendon Injury
Blood loss	Bleed
Dizziness	Stun
Blindness	Blind
Basic Damage	Base Damage
Inner Force Consumption	Inner Force Cost
Inner Force consumption	Inner Force Cost
Defensive posture	Defensive Stance
Defensive stance	Defensive Stance
Offensive stance	Offensive Stance
Upgrade Effects	Upgrade Effect
Breakthrough effects	Breakthrough Effects
Training requirements	Training Requirement
Debuff Chance	Negative Status Potency

# TEST41 canonical mechanics/rank normalization aliases
Keen Sight	Insight
Sharp Eye	Insight
Blood Vitality	Blood Circulation
Invigorate Blood	Blood Circulation
Blood Activation	Blood Circulation
Charge Power	Charge
Force absorption	Force Deflection
Negative modifier	Negative Status Potency
Negative Modifier	Negative Status Potency
Negative Bonus	Negative Status Potency
Negative Buff	Negative Status Potency
Negative buffs	Negative Status Potency
Damage Bonus	Damage Scaling
Attack Stance	Offensive Stance
Defense Stance	Defensive Stance
Pinnacle Fist	Ultimate Fist
Pinnacle Sword	Ultimate Sword
Pinnacle Blade	Ultimate Blade
Pinnacle Polearm	Ultimate Polearm
Pinnacle Archery	Ultimate Archery
Pinnacle Qimen	Ultimate Qimen
Pinnacle Internal Art	Ultimate Internal Art
Pinnacle Movement Art	Ultimate Movement Art
Pinnacle Body Art	Ultimate Body Art
High-grade Fist	Superior Fist
High-grade Sword	Superior Sword
High-grade Blade	Superior Blade
High-grade Polearm	Superior Polearm
High-grade Archery	Superior Archery
Mysterious Legend Gate	Secret Qimen
Supreme Secret Art	Superior Qimen

# TEST42 legacy/canonical normalization aliases
Jiang Hu	Jianghu
Wu Dangpai	Wudang Sect
Jin Gangmizong	Vajra Esoteric Sect
Yan Luo	Yama Palace
ShangGuan	Shangguan
DongMen	Dongmen
BeiMing	Beiming
BeiTang	Beitang
NanGong	Nangong
WanYan	Wanyan
ZuoQiu	Zuoqiu
XiMen	Ximen
Mount Tai Giant Codex	Taiyue Grand Assembly
Traverse the mountains and rivers	Journey Down the Mountain
Descending the mountain for a tour	Journey Down the Mountain
Chief villain	Bandit Leader
Prime Disciple Taoist Robe	Prime Disciple Daoist Robe
Official disciple robe	Core Disciple Daoist Robe
Personal disciple's robe	Prime Disciple Daoist Robe
Beginner's robe	Inner Disciple Daoist Robe
External disciple robe	Outer Disciple Daoist Robe
